STN,CMP,NetCode,Latitude,Longitude,Elevation,BuiltDate,Instrument,Digitizer,SerialNum,PeriodSec,NrmFac,VelOut,VPC,Sens,Const,nPoles,nZeros,Pole1,Pole2,Pole3,Pole4,Pole5,Pole6,Pole7,Pole8,Pole9,Pole10,Pole11,Pole12,Pole13,Pole14,Pole15,Zero1,Zero2,Zero3,Zero4,Zero5,Zero6,Zero7,Zero8,Zero9,Zero10,Zero11,Zero12,Zero13,Zero14,Zero15,Truns,OutDate,Status,PermTemp,Modifier
SBT2,HHN,KO,40.8783,28.5133,810,20101103,3T,CMG-DM24,T35829/A2565,120,2.770000E+07,1982,3.199E-06,1.614026E-09,1.716205E+17,6,2,-0.001964-j0.001964,-0.001964+j0.001964,-30.0529-j31.1211,-30.0529+j31.1211,-41.2564-j114.535,-41.2564+j114.535,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20120212,CLOSED,PERM,Mehmet Özer
SBT2,HHZ,KO,40.8783,28.5133,810,20101103,3T,CMG-DM24,T35829/A2565,120,2.770000E+07,1974,3.194E-06,1.618034E-09,1.711954E+17,6,2,-0.001964-j0.001964,-0.001964+j0.001964,-30.0529-j31.1211,-30.0529+j31.1211,-41.2564-j114.535,-41.2564+j114.535,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20120212,CLOSED,PERM,Mehmet Özer
SBT2,AHE,KO,40.8783,28.5133,810,20101103,5T,CMG-DM24,T5T38/A2565,100HZ,1.000000E00,1.02,3.209E-06,3.146078E-06,3.178561E05,0,0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20120212,CLOSED,PERM,Mehmet Özer
SBT2,AHZ,KO,40.8783,28.5133,810,20101103,5T,CMG-DM24,T5T38/A2565,100HZ,1.000000E00,1.02,3.199E-06,3.136275E-06,3.188496E05,0,0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20120212,CLOSED,PERM,Mehmet Özer
SBT2,HNE,KO,40.8783,28.5133,810,20101103,5T,CMG-DM24,T5T38/A2565,100HZ,1.000000E00,1.02,3.209E-06,3.146078E-06,3.178561E05,0,0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20120212,CLOSED,PERM,Mehmet Özer
SBT2,HNN,KO,40.8783,28.5133,810,20101103,5T,CMG-DM24,T5T38/A2565,100HZ,1.000000E00,1.02,3.195E-06,3.132353E-06,3.192488E05,0,0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20120212,CLOSED,PERM,Mehmet Özer
SBT2,HNZ,KO,40.8783,28.5133,810,20101103,5T,CMG-DM24,T5T38/A2565,100HZ,1.000000E00,1.02,3.199E-06,3.136275E-06,3.188496E05,0,0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20120212,CLOSED,PERM,Mehmet Özer
SBT2,AHN,KO,40.8783,28.5133,810,20101103,5T,CMG-DM24,T5T38/A2565,100HZ,1.000000E00,1.02,3.195E-06,3.132353E-06,3.192488E05,0,0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20110322,CLOSED,PERM,Mehmet Özer
SBT3,BHE,KO,40.885,27.9783,1204,20100121,3T,CMG-DM24,T35820/A1360,120,2.770000E+07,1982,3.205E-06,1.617053E-09,1.712993E+17,6,2,-0.001964-j0.001964,-0.001964+j0.001964,-30.0529-j31.1211,-30.0529+j31.1211,-41.2564-j114.535,-41.2564+j114.535,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20120212,CLOSED,PERM,Mehmet Yılmazer
SBT3,BHN,KO,40.885,27.9783,1204,20100121,3T,CMG-DM24,T35820/A1360,120,2.770000E+07,1970,3.208E-06,1.628426E-09,1.701029E+17,6,2,-0.001964-j0.001964,-0.001964+j0.001964,-30.0529-j31.1211,-30.0529+j31.1211,-41.2564-j114.535,-41.2564+j114.535,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20120212,CLOSED,PERM,Mehmet Yılmazer
SBT3,BHZ,KO,40.885,27.9783,1204,20100121,3T,CMG-DM24,T35820/A1360,120,2.770000E+07,1972,3.196E-06,1.620690E-09,1.709149E+17,6,2,-0.001964-j0.001964,-0.001964+j0.001964,-30.0529-j31.1211,-30.0529+j31.1211,-41.2564-j114.535,-41.2564+j114.535,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20120212,CLOSED,PERM,Mehmet Yılmazer
SBT3,HHE,KO,40.885,27.9783,1204,20100121,3T,CMG-DM24,T35820/A1360,120,2.770000E+07,1982,3.205E-06,1.617053E-09,1.712993E+17,6,2,-0.001964-j0.001964,-0.001964+j0.001964,-30.0529-j31.1211,-30.0529+j31.1211,-41.2564-j114.535,-41.2564+j114.535,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20120212,CLOSED,PERM,Mehmet Yılmazer
SBT3,HHN,KO,40.885,27.9783,1204,20100121,3T,CMG-DM24,T35820/A1360,120,2.770000E+07,1970,3.208E-06,1.628426E-09,1.701029E+17,6,2,-0.001964-j0.001964,-0.001964+j0.001964,-30.0529-j31.1211,-30.0529+j31.1211,-41.2564-j114.535,-41.2564+j114.535,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20120212,CLOSED,PERM,Mehmet Yılmazer
